source,target,distance,duration,pm
9,217,1.0689033352572188,0,60.296474374700004
9,76,1.469063937582143,0,93.6568443297
9,229,1.5584204844368155,0,73.3096244056
9,265,1.5718096990083106,0,55.601103425699996
9,337,1.8269887650344065,0,60.25158996800001
10,275,0.3900912729310228,0,73.46672758369998
10,26,0.471294311589351,0,77.2854769087
10,87,0.5651948805962869,0,95.77306695530001
10,136,0.6541510181286004,0,63.59076869720001
10,78,0.7224578016129886,0,68.670324345
10,315,0.7994026373888122,0,79.9585255857
10,8,0.8497367613127261,0,58.8756459072
10,57,0.8571248631555866,0,79.7970072921
10,281,0.873387202402371,0,72.5318286267
11,289,0.3986541192583964,0,77.23967801100001
11,15,0.45027399842337884,0,82.66253574779999
11,116,0.4976431121189926,0,68.9461574578
11,55,0.4988146975021504,0,71.0529137571
11,301,0.687429110290802,0,71.1340580299
11,105,0.7085799502759855,0,80.3006708206
11,82,0.7244410128256265,0,73.57972019600001
11,124,0.8275036119007138,0,85.2104830656
11,253,1.0273784351124788,0,78.0665201707
12,317,0.3907829232597672,0,62.1369312726
12,251,0.7470161534343538,0,71.9381969224
12,210,0.8408710722181438,0,70.9531500802
12,118,1.1738847341403178,0,77.6481734864
12,319,1.2426774811382653,0,65.854832127
12,130,1.2474332088585465,0,79.4480830286
12,166,1.3917144695606865,0,77.7476749914
12,0,1.5230098403370325,0,63.027657875
12,149,1.5533424401470703,0,81.7813531621
13,13,0.0,0,88.44241252379999
13,330,0.6165800003541059,0,65.42609246
13,125,0.8257777334773763,0,78.4134348602
13,95,0.9522108847137983,0,64.9384285121
13,61,1.0075568794286462,0,72.3877267642
13,91,1.0587759962194634,0,67.9098923457
13,238,1.1159681416803664,0,75.8402680207
13,277,1.1981939067161909,0,81.78722889689999
13,93,1.2223381099849557,0,58.747159598
14,265,0.42512241386063326,0,55.601103425699996
14,92,0.7111808490806633,0,77.1766881104
14,305,0.7140286219378582,0,76.0527870076
14,21,0.7856306413134749,0,88.2752636484
14,220,0.9312723872926273,0,61.1917454339
14,287,0.9322506514689359,0,76.2765884656
14,217,0.9622360048579603,0,60.296474374700004
14,337,0.9762400179725141,0,60.25158996800001
14,23,1.0911562322167279,0,86.9757323843
15,11,0.45027399842337884,0,61.66656297390001
15,3,0.623981357103304,0,80.3057668322
15,289,0.6314824787560328,0,77.23967801100001
15,55,0.6406259582008613,0,71.0529137571
15,177,0.8087200617118718,0,82.8829616046
15,116,0.8294929740716929,0,68.9461574578
15,82,0.886661827327815,0,73.57972019600001
15,253,1.0153730110939758,0,78.0665201707
15,124,1.0994631187206543,0,85.2104830656
16,267,0.4504946459240398,0,67.5158540742
16,72,0.48158147894046105,0,58.2540208372
16,87,0.5206555512090367,0,95.77306695530001
16,69,0.5686494891458508,0,89.81978876790001
16,136,0.6407168889429988,0,63.59076869720001
16,115,0.693530167721992,0,54.8618918342
16,59,0.767770041230795,0,86.9113598225
16,57,0.8103743115772006,0,79.7970072921
16,10,0.879568356192366,0,68.5036702937
17,325,0.28124174811878466,0,64.669227351
17,273,0.3486039061603473,0,93.700298358
17,22,0.3870132374020243,0,60.9683429662
17,215,0.4806677340685129,0,86.3283618559
17,168,0.5129784567626445,0,68.8737698393
17,295,0.5778858603010313,0,70.154086959
17,167,0.6078711641525166,0,75.1291291517
17,31,0.618906320655795,0,78.9811414735
17,346,0.6536597675859596,0,69.3739588173
18,152,0.41460604173600285,0,71.3841189542
18,47,0.4155672877897854,0,77.6106889508
18,214,0.5180491743435472,0,67.8202577155
18,338,0.6162180208900657,0,60.8126910815
18,70,0.690286114998243,0,70.48351104449999
18,236,0.7135135299105322,0,69.90468507770001
18,126,0.7227922752028471,0,74.4471212377
18,288,0.9012480766453166,0,74.8130423798
18,1,0.9384240605822483,0,78.8726802496
19,321,0.820354971470836,0,49.5888810612
19,37,1.0929237144612856,0,48.3707316667
19,164,1.1869024982128618,0,65.5982412424
19,229,1.7463445483486488,0,73.3096244056
19,44,1.8468102694148012,0,91.3705713807
19,347,1.8974388606783945,0,80.5187830018
19,42,1.9265327364684617,0,63.0527347267
19,33,2.0546576754914665,0,85.8128491799
19,341,2.082521303960997,0,65.7374033112
20,204,0.36088944140139734,0,74.58484241859999
20,46,0.4548895007125094,0,71.6928034532
20,261,0.47293532769018426,0,72.49729137770001
20,84,0.4998509995964773,0,68.175690578
20,38,0.630444804433868,0,80.2301821824
20,155,0.6397108323651481,0,58.641771159399994
20,151,0.7518891198175053,0,67.51764459479999
20,24,0.8430332605099358,0,85.7473585269
20,110,0.8626023640976314,0,55.635152385699996
21,21,0.0,0,88.2752636484
21,23,0.37409467941071184,0,86.9757323843
21,337,0.4360168742780365,0,60.25158996800001
21,305,0.47737614386364424,0,76.0527870076
21,171,0.5084120460997583,0,58.4221086701
21,135,0.7532296978221947,0,83.2225262497
21,220,0.7854043859673063,0,61.1917454339
21,14,0.7856306413134749,0,76.777572239
21,90,0.7899801837232944,0,73.878624965
22,215,0.30295677657370634,0,86.3283618559
22,17,0.3870132374020243,0,67.9958824949
22,325,0.4429081715768276,0,64.669227351
22,167,0.4697887650146196,0,75.1291291517
22,273,0.4880388884277029,0,93.700298358
22,187,0.5329033364727128,0,84.70942246770001
22,249,0.6421897139004613,0,67.1043408291
22,122,0.7284202724201799,0,64.462857676
22,346,0.7928496143307626,0,69.3739588173
23,21,0.37409467941071184,0,88.2752636484
23,135,0.3907358064255093,0,83.2225262497
23,171,0.41356387184155574,0,58.4221086701
23,305,0.5193835454745368,0,76.0527870076
23,345,0.623940821861613,0,60.9452905171
23,337,0.7029851591482843,0,60.25158996800001
23,220,0.7117890780811711,0,61.1917454339
23,124,0.7592891109618938,0,85.2104830656
23,301,0.7618514035435061,0,71.1340580299
24,84,0.47435776055782314,0,68.175690578
24,110,0.5506330708221326,0,55.635152385699996
24,46,0.5603635569763036,0,71.6928034532
24,114,0.5606113958315477,0,73.96164514670002
24,34,0.5925868974741163,0,85.3564679043
24,105,0.6199676563927866,0,80.3006708206
24,209,0.6375995183899938,0,81.20876843479999
24,35,0.8052336130932293,0,75.9632200282
24,60,0.8340878212815405,0,81.6161554528
25,148,0.39599876809266266,0,83.6651037068
25,99,0.4115461712557789,0,70.08880067359999
25,270,0.6016990550233873,0,64.8311243828
25,290,0.6116156133668108,0,80.1331186482
25,38,0.6400094349888814,0,80.2301821824
25,112,0.7382365138623683,0,79.8724751456
25,201,0.8160575048429024,0,81.6700883909
25,261,0.8854558291829321,0,72.49729137770001
25,318,0.9134582532585048,0,74.25131940680001
26,315,0.35554328422987097,0,79.9585255857
26,281,0.44448168054417564,0,72.5318286267
26,10,0.471294311589351,0,68.5036702937
26,275,0.5611078017999367,0,73.46672758369998
26,6,0.6019910018745727,0,79.56075235770001
26,87,0.7142203488656205,0,95.77306695530001
26,245,0.7598247137977949,0,51.38666189510001
26,57,0.7863646166684389,0,79.7970072921
26,89,0.8679481968546139,0,61.3296155598
27,139,0.18725826916472205,0,78.33771847850001
27,257,0.2743328872596205,0,67.0741025388
27,4,0.36165233675154,0,86.04048798950001
27,260,0.49909285425466504,0,69.987682799
27,41,0.5201358589018175,0,67.5753996258
27,100,0.5484628681992029,0,54.5192404776
27,66,0.5833538833629376,0,62.377271960600005
27,194,0.5998975550572064,0,67.2482267802
27,65,0.7032245045886274,0,79.7640361795
28,113,0.36041819587691665,0,85.507360565
28,306,0.5189885562530925,0,55.6059862308
28,294,0.6360473823503715,0,70.9168956959
28,222,0.6722067995827808,0,66.37464485859999
28,240,0.6865164597867105,0,57.088533131999995
28,112,0.7127733757764635,0,79.8724751456
28,157,0.8221978601670195,0,62.1486378799
28,322,0.8553569939867368,0,62.051770852
28,242,0.8626174724369882,0,65.5043449035
29,121,0.2276770253435922,0,52.7749660718
29,255,0.35117862581925996,0,62.698390911400004
29,258,0.40763892823340275,0,72.9244282366
29,80,0.4696287445698972,0,81.1898640724
29,85,0.5338786228084599,0,74.5192949252
29,159,0.5388484861010112,0,73.0199010585
29,198,0.6715400209750119,0,89.7953549309
29,179,0.6725078954399155,0,73.3533865479
29,75,0.6794054693275716,0,73.7024580651
30,287,0.2773666269194271,0,76.2765884656
30,150,0.5322787579663646,0,76.7812260557
30,92,0.7335802441983004,0,77.1766881104
30,165,0.7809848484404361,0,43.5423933819
30,274,0.8244066729605478,0,69.9193069262
30,192,1.0244444421969967,0,80.5927926709
30,14,1.0965720831522907,0,76.777572239
30,56,1.1290306480961798,0,45.552062742
30,347,1.134820306565125,0,80.5187830018
31,276,0.24096577008339148,0,63.2281196023
31,140,0.4783844223521269,0,75.2367904404
31,295,0.49003592486905784,0,70.154086959
31,273,0.5069988887073553,0,93.700298358
31,17,0.618906320655795,0,67.9958824949
31,174,0.6758532046732061,0,66.4031129784
31,324,0.7436290462783061,0,64.1335131941
31,327,0.7820958957027743,0,61.3202421257
31,40,0.8022821371752542,0,75.8165504817
32,62,0.2071704423734396,0,92.94150523489999
32,66,0.332930697741505,0,62.377271960600005
32,53,0.3444190965957842,0,62.7583762459
32,100,0.37424342584381126,0,54.5192404776
32,194,0.5194563409770789,0,67.2482267802
32,232,0.5421755093018936,0,82.9287572766
32,97,0.557118347456704,0,56.8320623285
32,85,0.6295698803211769,0,74.5192949252
32,257,0.6625152510757538,0,67.0741025388
33,313,0.3248889302119489,0,67.72113476770001
33,341,0.5070904487401648,0,65.7374033112
33,199,0.7353107932901699,0,72.6879923273
33,202,0.8200011965892654,0,76.03960916279999
33,192,0.9052232908402916,0,80.5927926709
33,161,0.9266773721303792,0,99.98156291020001
33,142,0.9788196015375846,0,67.6734947167
33,347,1.021362246122123,0,80.5187830018
33,296,1.049548679493065,0,81.73152426770001
34,60,0.24599939175558336,0,81.6161554528
34,35,0.2886423920109906,0,75.9632200282
34,114,0.4390593981571924,0,73.96164514670002
34,110,0.44739577648377893,0,55.635152385699996
34,24,0.5925868974741163,0,85.7473585269
34,291,0.6709600674336782,0,82.4871563716
34,290,0.7325406465085345,0,80.1331186482
34,334,0.7695868498780578,0,65.7226614057
34,46,0.8080511544188198,0,71.6928034532
35,60,0.2869300764285809,0,81.6161554528
35,34,0.2886423920109906,0,85.3564679043
35,291,0.3834623532645643,0,82.4871563716
35,114,0.41055354880985284,0,73.96164514670002
35,334,0.6051170680808263,0,65.7226614057
35,127,0.6715227055123392,0,85.4892212167
35,110,0.7329199369114109,0,55.635152385699996
35,52,0.8030442092548976,0,64.7828728511
35,24,0.8052336130932293,0,85.7473585269
36,193,0.24122951149621955,0,71.9249263424
36,206,0.3292244619254203,0,73.06063161659999
36,141,0.3457548063692542,0,74.4357256836
36,239,0.45163788034820324,0,72.6806896267
36,173,0.48559174517890874,0,57.1141433037
36,158,0.49134549458258114,0,93.2356838171
36,79,0.6395315890399912,0,74.1478617835
36,88,0.704618718913352,0,67.0772180219
36,243,0.7828941447029768,0,82.86850557140001
37,321,0.4691566268264891,0,49.5888810612
37,229,0.7112715058225014,0,73.3096244056
37,164,0.7508301669217761,0,65.5982412424
37,19,1.0929237144612856,0,60.586137147799995
37,44,1.6368744983558141,0,91.3705713807
37,347,1.7165839639182447,0,80.5187830018
37,83,2.0210091267814927,0,76.31658127680001
37,341,2.161019156328277,0,65.7374033112
37,9,2.185072668178859,0,71.54948504069999
38,261,0.3060197662536977,0,72.49729137770001
38,290,0.4640920029811878,0,80.1331186482
38,46,0.4857847181730157,0,71.6928034532
38,201,0.5671353657689769,0,81.6700883909
38,20,0.630444804433868,0,69.1429609991
38,25,0.6400094349888814,0,64.5694833772
38,99,0.6416035462580437,0,70.08880067359999
38,110,0.6704196475561388,0,55.635152385699996
38,155,0.718563147608149,0,58.641771159399994
39,247,0.23484722891657037,0,84.185027625
39,81,0.3549736153724188,0,69.18588285770001
39,145,0.5888580603403732,0,73.0198705199
39,314,0.6680066988387497,0,88.7480163458
39,197,0.7717524843420578,0,69.5661934046
39,218,0.7775701712365382,0,70.8090481686
39,190,0.9135333691200852,0,76.2721221332
39,109,1.003332554772652,0,61.7030344539
39,279,1.0910258021244643,0,77.58341363310001
40,123,0.33522567847311474,0,63.4219650863
40,174,0.4426405787791309,0,66.4031129784
40,200,0.478805222532181,0,73.6288779035
40,67,0.49454296498236283,0,71.3257727816
40,244,0.561300651189918,0,73.9788415564
40,344,0.5989426811631589,0,67.6222090507
40,276,0.666158762261674,0,63.2281196023
40,273,0.7579793026214438,0,93.700298358
40,31,0.8022821371752542,0,78.9811414735
41,194,0.28690500808922176,0,67.2482267802
41,139,0.33339781833826315,0,78.33771847850001
41,280,0.43980230416335314,0,73.1846690552
41,100,0.4603102960121649,0,54.5192404776
41,80,0.4797803670665177,0,81.1898640724
41,27,0.5201358589018175,0,71.1402668045
41,257,0.5855220552089041,0,67.0741025388
41,66,0.6482481566686692,0,62.377271960600005
41,121,0.7197288013860926,0,52.7749660718
42,161,0.4114270910437291,0,99.98156291020001
42,129,0.623242279863421,0,53.556469353900006
42,203,0.9611012188503649,0,64.7720549741
42,33,1.0650385620469076,0,85.8128491799
42,142,1.1070050895143617,0,67.6734947167
42,43,1.3195009298053362,0,68.7891225744
42,313,1.326638359271009,0,67.72113476770001
42,185,1.4861945966997752,0,57.863476116499996
42,202,1.5308763576224782,0,76.03960916279999
43,142,0.28399919983183913,0,67.6734947167
43,185,0.287643755486093,0,57.863476116499996
43,203,0.4415172847162917,0,64.7720549741
43,64,0.5555240134131813,0,76.4300580715
43,336,0.5841458857727176,0,65.8663886407
43,296,0.6318600575971572,0,81.73152426770001
43,202,0.8074778193075726,0,76.03960916279999
43,278,0.826212883631828,0,68.9933087846
43,161,0.9088783013971071,0,99.98156291020001
44,347,0.08350417071256737,0,80.5187830018
44,341,0.6442491736937623,0,65.7374033112
44,164,0.8910131379275298,0,65.5982412424
44,192,1.0042223376096515,0,80.5927926709
44,33,1.0824278654929376,0,85.8128491799
44,199,1.0879480566834012,0,72.6879923273
44,313,1.1291155191976818,0,67.72113476770001
44,30,1.1669327972525105,0,80.85567106149999
44,321,1.3053003771631286,0,49.5888810612
45,166,0.0,0,77.7476749914
45,340,0.5398765806363349,0,64.1130886905
45,302,0.5706314393938754,0,76.7783417243
45,138,0.7674938310968088,0,68.8844873755
45,342,1.03793285091625,0,71.53704598770001
45,264,1.1580499235761905,0,70.0731934033
45,2,1.3419059450891577,0,53.5807796005
45,282,1.4730033004790675,0,65.9800547207
45,246,1.542113175256825,0,89.0083571717
46,110,0.4077420091333891,0,55.635152385699996
46,20,0.4548895007125094,0,69.1429609991
46,38,0.4857847181730157,0,80.2301821824
46,290,0.5260118916849659,0,80.1331186482
46,84,0.5304450278104462,0,68.175690578
46,24,0.5603635569763036,0,85.7473585269
46,261,0.583056710817957,0,72.49729137770001
46,34,0.8080511544188198,0,85.3564679043
46,204,0.8153547948003953,0,74.58484241859999
47,126,0.30897514170814544,0,74.4471212377
47,18,0.4155672877897854,0,77.1657407476
47,152,0.5078918291354273,0,71.3841189542
47,236,0.5382127405687108,0,69.90468507770001
47,214,0.7560295741972546,0,67.8202577155
47,70,0.7846299024635793,0,70.48351104449999
47,148,0.8088589545993806,0,83.6651037068
47,288,0.809845215242412,0,74.8130423798
47,338,0.8621121080875116,0,60.8126910815
48,8,0.48325730791464033,0,58.8756459072
48,207,0.6292076593668036,0,67.8991732946
48,298,0.6348216990820656,0,84.1459358039
48,191,0.7997432717100994,0,79.4434469327
48,78,0.9007665859308902,0,68.670324345
48,219,0.9218830159443837,0,86.88339652110001
48,186,1.018029061812837,0,87.8359656847
48,275,1.0348127702131422,0,73.46672758369998
48,149,1.0483010927556287,0,81.7813531621
49,303,0.46289477825342995,0,66.6600238788
49,223,0.5271858294632689,0,80.0680664021
49,3,1.3058131132833148,0,80.3057668322
49,15,1.3656857428891584,0,82.66253574779999
49,289,1.4066414551495328,0,77.23967801100001
49,76,1.4082824625341104,0,93.6568443297
49,90,1.4246381651280906,0,73.878624965
49,124,1.5421613477084901,0,85.2104830656
49,11,1.634375154939373,0,61.66656297390001
50,71,0.35704961511206773,0,72.3600032368
50,286,0.37622445945285365,0,65.5125120438
50,101,0.5103311417281261,0,82.2326195463
50,162,0.5404960657448257,0,67.7696183045
50,239,0.5575180303289257,0,72.6806896267
50,144,0.5852133342869413,0,74.8199191123
50,73,0.6383702418047825,0,80.0827003231
50,119,0.7940684121541068,0,72.781853626
50,175,0.8438226214351455,0,73.6499238726
51,181,0.37036898495608855,0,54.627103762299996
51,248,0.5328363814225906,0,61.4663473971
51,96,0.5649681816457823,0,83.7300167686
51,213,0.572945628383912,0,49.9237763459
51,79,0.6360572927271844,0,74.1478617835
51,173,0.7447957840467053,0,57.1141433037
51,154,0.758963197794675,0,88.2140044831
51,327,0.7830147028588449,0,61.3202421257
51,133,0.7981100691593352,0,61.452211193000004
52,260,0.4702414864104062,0,69.987682799
52,271,0.4741838820419415,0,74.14765543899999
52,291,0.4808339265021489,0,82.4871563716
52,53,0.5136093611983132,0,62.7583762459
52,66,0.5944361282170467,0,62.377271960600005
52,334,0.6026948810130859,0,65.7226614057
52,257,0.655850244016083,0,67.0741025388
52,262,0.7169461248170044,0,76.4636465651
52,32,0.7569164667042768,0,65.3059061944
53,32,0.3444190965957842,0,65.3059061944
53,262,0.41022774548255,0,76.4636465651
53,66,0.45292721091040306,0,62.377271960600005
53,62,0.5025925877562387,0,92.94150523489999
53,232,0.5067640104523802,0,82.9287572766
53,52,0.5136093611983132,0,64.7828728511
53,334,0.5440967786187997,0,65.7226614057
53,100,0.6137639885806724,0,54.5192404776
53,97,0.6663603662404021,0,56.8320623285
54,241,0.3346840866747135,0,60.021995610699996
54,277,0.5053199130040006,0,81.78722889689999
54,58,0.5314881801264952,0,71.9299716552
54,169,0.5431361984885578,0,75.33710186260001
54,238,0.5646072932583222,0,75.8402680207
54,278,0.5997594817149587,0,68.9933087846
54,221,0.6544823223479961,0,75.5059659219
54,153,0.7212112726886389,0,79.9387593446
54,119,0.9346035533714057,0,72.781853626
55,82,0.25061288189789005,0,73.57972019600001
55,116,0.3185272808190967,0,68.9461574578
55,11,0.4988146975021504,0,61.66656297390001
55,253,0.5402717427137652,0,78.0665201707
55,15,0.6406259582008613,0,82.66253574779999
55,105,0.7668127068643252,0,80.3006708206
55,84,0.8595998856609229,0,68.175690578
55,177,0.8801954178743345,0,82.8829616046
55,289,0.8974534921429708,0,77.23967801100001
56,147,0.36056449899516096,0,67.5403061262
56,274,0.36727415464779745,0,69.9193069262
56,269,0.47903444706089143,0,78.4049566324
56,131,0.5314309843421567,0,84.8564642506
56,65,0.5405876602628523,0,79.7640361795
56,300,0.720922589326365,0,73.9066280355
56,192,0.7259491491894755,0,80.5927926709
56,150,0.7974481533838466,0,76.7812260557
56,199,0.8182944129372345,0,72.6879923273
57,87,0.3897310217500444,0,95.77306695530001
57,69,0.46473965774792814,0,89.81978876790001
57,281,0.7075669073039522,0,72.5318286267
57,26,0.7863646166684389,0,77.2854769087
57,16,0.8103743115772006,0,66.8975586539
57,10,0.8571248631555866,0,68.5036702937
57,89,0.9585322477666873,0,61.3296155598
57,72,0.9709771768800144,0,58.2540208372
57,315,1.0439811969739912,0,79.9585255857
58,278,0.3128016470868561,0,68.9933087846
58,241,0.3758694624467932,0,60.021995610699996
58,54,0.5314881801264952,0,57.4199192507
58,153,0.5414970698337932,0,79.9387593446
58,119,0.5927526940206128,0,72.781853626
58,212,0.6636557706482001,0,50.5839205185
58,336,0.7590846366762704,0,65.8663886407
58,221,0.792586104384399,0,75.5059659219
58,101,0.8737981174316238,0,82.2326195463
59,122,0.3075249748976977,0,64.462857676
59,267,0.3355097051863961,0,67.5158540742
59,249,0.4723868878735669,0,67.1043408291
59,104,0.5079564486864009,0,77.4033087035
59,136,0.5605429282920913,0,63.59076869720001
59,115,0.7061839884665728,0,54.8618918342
59,344,0.7343404648336965,0,67.6222090507
59,16,0.767770041230795,0,66.8975586539
59,78,0.8221995957535893,0,68.670324345
60,34,0.24599939175558336,0,85.3564679043
60,35,0.2869300764285809,0,75.9632200282
60,334,0.541911995115197,0,65.7226614057
60,110,0.563128919274055,0,55.635152385699996
60,291,0.6229538335949213,0,82.4871563716
60,114,0.6244325460605906,0,73.96164514670002
60,318,0.6362954656237576,0,74.25131940680001
60,290,0.745922040668575,0,80.1331186482
60,262,0.8032723606378155,0,76.4636465651
61,283,0.5076454631978856,0,60.528156464700004
61,208,0.6275892067110923,0,63.37256966020001
61,93,0.6339570493438782,0,58.747159598
61,91,0.7372254740602293,0,67.9098923457
61,13,1.0075568794286462,0,88.44241252379999
61,238,1.0668900645312083,0,75.8402680207
61,169,1.2805100758923629,0,75.33710186260001
61,330,1.2834412800928732,0,65.42609246
61,156,1.3663138381131181,0,86.85620474219999
62,32,0.2071704423734396,0,65.3059061944
62,97,0.41222111336367195,0,56.8320623285
62,85,0.42583320894689075,0,74.5192949252
62,232,0.48933265505704976,0,82.9287572766
62,100,0.4937920797488286,0,54.5192404776
62,53,0.5025925877562387,0,62.7583762459
62,66,0.5183785837994414,0,62.377271960600005
62,194,0.5593058003478738,0,67.2482267802
62,121,0.5853007213961501,0,52.7749660718
63,146,0.22112863131024788,0,75.3200530245
63,7,0.3245526517357628,0,83.1785942079
63,228,0.34655694882904636,0,66.635230758
63,97,0.40166276503939713,0,56.8320623285
63,232,0.5076214969537501,0,82.9287572766
63,346,0.5838487614673931,0,69.3739588173
63,75,0.5846164387847398,0,73.7024580651
63,259,0.6117652438488216,0,73.7665396324
63,198,0.6701429324303256,0,89.7953549309
64,185,0.2902551928040052,0,57.863476116499996
64,221,0.5389345988801786,0,75.5059659219
64,43,0.5555240134131813,0,68.7891225744
64,203,0.6117919551916016,0,64.7720549741
64,278,0.6492447333442589,0,68.9933087846
64,142,0.7980330194557264,0,67.6734947167
64,336,0.9186299361311281,0,65.8663886407
64,58,0.961524436058426,0,71.9299716552
64,277,1.0205640468179669,0,81.78722889689999
65,131,0.44016686577437064,0,84.8564642506
65,56,0.5405876602628523,0,45.552062742
65,4,0.5637422315402335,0,86.04048798950001
65,150,0.6711805505852654,0,76.7812260557
65,280,0.6844839010775323,0,73.1846690552
65,27,0.7032245045886274,0,71.1402668045
65,139,0.7322930872962599,0,78.33771847850001
65,274,0.7504704031260062,0,69.9193069262
65,165,0.7748987053529978,0,43.5423933819
66,13,0.0,0,88.44241252379999
66,100,0.20665594620425778,0,54.5192404776
66,257,0.332665071892005,0,67.0741025388
66,32,0.332930697741505,0,65.3059061944
66,194,0.4351824441028994,0,67.2482267802
66,53,0.45292721091040306,0,62.7583762459
66,62,0.5183785837994414,0,92.94150523489999
66,139,0.5426747437508418,0,78.33771847850001
66,260,0.5607214142838607,0,69.987682799
67,195,0.42451553549075705,0,55.4870826708
67,40,0.49454296498236283,0,75.8165504817
67,244,0.5370032885606195,0,73.9788415564
67,200,0.5518281327003197,0,73.6288779035
67,174,0.6454379301393428,0,66.4031129784
67,5,0.6544886842925599,0,76.9910188843
67,186,0.6906794390311527,0,87.8359656847
67,272,0.6945214803506682,0,48.07760091390001
67,308,0.716165568968916,0,83.8734698308
68,297,0.24137261915696895,0,62.9668989318
68,307,0.32870152426770655,0,73.9549985055
68,103,0.4522211965160527,0,82.6864804786
68,224,0.5127754149949575,0,70.6572126001
68,312,0.6295482218206785,0,75.1399918203
68,128,0.6483857806814428,0,63.5558973763
68,216,0.8526359891589194,0,74.9393993009
68,323,0.8683908556569884,0,72.1587172494
68,189,1.0355013452135384,0,98.6161597459
69,57,0.46473965774792814,0,79.7970072921
69,87,0.5227213582722405,0,95.77306695530001
69,72,0.5303540849302403,0,58.2540208372
69,16,0.5686494891458508,0,66.8975586539
69,267,1.0052085009241498,0,67.5158540742
69,214,1.020982146643675,0,67.8202577155
69,115,1.060823108852267,0,54.8618918342
69,10,1.0865142984550782,0,68.5036702937
69,136,1.1459175174613998,0,63.59076869720001
70,214,0.2777662599301663,0,67.8202577155
70,288,0.37545879198173154,0,74.8130423798
70,115,0.4229834488898177,0,54.8618918342
70,236,0.4580384468329401,0,69.90468507770001
